Netzbetreiber:;;Energienetze Berlin GmbH;;;;;;
Lastgangtyp:;;Netzlast (Summe aller Entnahmen Kunden, Weiterverteiler, nachgelagerte Spannungsebene);;;;;;
gesetzliche Grundlage:;;§ 23c Abs. 3 Nr. 1 EnWG;;;;;;
Betrachtungszeitraum:;;01.01.2024 bis 31.12.2024;;;;;;
;;;;;;;;
Spannungsebene;;Umspannung HS/MS;Mittelspannung;Umspannung MS/NS;Niederspannung;;;
;;;;;;;;
Höchstlast;[kW];20.055;21.412;8.820;11.204;;;
Wirkarbeit;[kWh];34.605.722;101.510.339;38.079.068;46.405.837;;;
;;;;;;;;
Datum;Zeit;Wert [kW];Wert [kW];Wert [kW];Wert [kW];;;
29.06.2024;04:15:00;0;11.338;3.396;3.507;;;
29.06.2024;04:30:00;0;11.235;3.474;3.600;;;
29.06.2024;04:45:00;0;11.326;3.403;3.519;;;
29.06.2024;05:00:00;0;11.706;3.661;3.561;;;
29.06.2024;05:15:00;0;11.205;3.238;3.461;;;
29.06.2024;05:30:00;0;10.924;3.154;3.469;;;
29.06.2024;05:45:00;0;11.213;3.211;3.540;;;
29.06.2024;06:00:00;0;11.203;2.968;3.473;;;
29.06.2024;06:15:00;0;11.317;3.106;3.641;;;
29.06.2024;06:30:00;0;11.028;2.956;3.537;;;
29.06.2024;06:45:00;0;11.206;3.185;3.604;;;
29.06.2024;07:00:00;0;11.321;3.239;3.680;;;
29.06.2024;07:15:00;0;11.322;3.169;3.655;;;
29.06.2024;07:30:00;0;11.223;2.964;3.679;;;
29.06.2024;07:45:00;0;11.111;2.843;3.848;;;
29.06.2024;08:00:00;0;11.307;2.902;4.084;;;
29.06.2024;08:15:00;0;11.441;2.967;4.326;;;
29.06.2024;08:30:00;0;11.620;3.129;4.567;;;
29.06.2024;08:45:00;0;11.799;3.231;4.780;;;
29.06.2024;09:00:00;0;11.657;3.164;4.997;;;
29.06.2024;09:15:00;0;11.999;3.356;5.066;;;
29.06.2024;09:30:00;0;11.852;3.272;5.039;;;
29.06.2024;09:45:00;0;12.216;3.555;5.316;;;
29.06.2024;10:00:00;0;12.344;3.551;5.412;;;
29.06.2024;10:15:00;5.576;12.437;3.441;5.343;;;
29.06.2024;10:30:00;5.576;12.443;3.351;5.392;;;
29.06.2024;10:45:00;6.036;13.148;3.725;5.561;;;
29.06.2024;11:00:00;6.846;13.200;3.618;5.535;;;
29.06.2024;11:15:00;12.325;13.088;3.485;5.516;;;
29.06.2024;11:30:00;12.521;13.118;3.302;5.529;;;
29.06.2024;11:45:00;12.456;12.923;3.260;5.495;;;
29.06.2024;12:00:00;12.630;13.117;3.221;5.471;;;
29.06.2024;12:15:00;12.543;13.021;3.276;5.495;;;
29.06.2024;12:30:00;12.587;13.101;3.309;5.463;;;
29.06.2024;12:45:00;12.304;12.859;3.369;5.369;;;
29.06.2024;13:00:00;12.434;13.153;3.548;5.309;;;
29.06.2024;13:15:00;12.630;13.337;3.611;5.272;;;
29.06.2024;13:30:00;12.521;13.178;3.439;5.084;;;
29.06.2024;13:45:00;12.717;13.208;3.362;4.996;;;
29.06.2024;14:00:00;12.783;13.265;3.275;4.846;;;
29.06.2024;14:15:00;12.739;13.318;3.497;4.632;;;
29.06.2024;14:30:00;12.783;13.454;3.648;4.439;;;
29.06.2024;14:45:00;12.805;13.490;3.737;4.448;;;
29.06.2024;15:00:00;12.805;13.371;3.617;4.399;;;
29.06.2024;15:15:00;12.935;13.366;3.470;4.362;;;
29.06.2024;15:30:00;12.892;13.289;3.613;4.455;;;
29.06.2024;15:45:00;12.783;13.200;3.552;4.385;;;
29.06.2024;16:00:00;12.717;13.539;3.817;4.399;;;
29.06.2024;16:15:00;5.116;13.838;4.036;4.522;;;
29.06.2024;16:30:00;4.218;13.716;3.987;4.471;;;
29.06.2024;16:45:00;4.240;13.713;3.994;4.543;;;
29.06.2024;17:00:00;4.240;13.661;3.967;4.612;;;
29.06.2024;17:15:00;0;13.829;3.965;4.566;;;
29.06.2024;17:30:00;0;13.989;4.145;4.696;;;
29.06.2024;17:45:00;0;14.113;4.359;4.696;;;
29.06.2024;18:00:00;0;14.363;4.694;4.853;;;
29.06.2024;18:15:00;0;13.061;4.770;4.875;;;
29.06.2024;18:30:00;0;12.360;4.405;4.770;;;
29.06.2024;18:45:00;0;12.464;4.383;4.769;;;
29.06.2024;19:00:00;0;12.573;4.452;4.797;;;
29.06.2024;19:15:00;0;12.577;4.548;4.819;;;
29.06.2024;19:30:00;0;12.677;4.763;4.809;;;
29.06.2024;19:45:00;0;12.582;4.754;4.799;;;
29.06.2024;20:00:00;0;12.755;4.779;4.778;;;
29.06.2024;20:15:00;0;10.725;4.135;4.505;;;
29.06.2024;20:30:00;0;10.155;3.988;4.629;;;
29.06.2024;20:45:00;0;10.122;4.008;4.638;;;
29.06.2024;21:00:00;0;9.770;3.766;4.386;;;
29.06.2024;21:15:00;0;10.054;3.991;4.481;;;
29.06.2024;21:30:00;0;10.202;4.114;4.497;;;
29.06.2024;21:45:00;0;10.026;3.940;4.322;;;
29.06.2024;22:00:00;0;9.964;3.978;4.365;;;
29.06.2024;22:15:00;0;9.722;3.806;4.406;;;
29.06.2024;22:30:00;0;9.499;3.704;4.318;;;
29.06.2024;22:45:00;0;9.337;3.684;4.292;;;
29.06.2024;23:00:00;0;9.883;3.770;4.248;;;
29.06.2024;23:15:00;0;11.019;4.022;4.369;;;
29.06.2024;23:30:00;0;11.110;3.845;4.185;;;
29.06.2024;23:45:00;0;11.127;3.823;4.156;;;
30.06.2024;00:00:00;0;11.370;4.007;4.342;;;
30.06.2024;00:15:00;837;12.088;3.799;4.292;;;
30.06.2024;00:30:00;815;12.061;3.644;4.170;;;
30.06.2024;00:45:00;705;11.898;3.655;4.182;;;
30.06.2024;01:00:00;683;11.927;3.720;4.247;;;
30.06.2024;01:15:00;639;12.040;3.840;4.198;;;
30.06.2024;01:30:00;705;12.109;3.847;4.144;;;
30.06.2024;01:45:00;661;12.105;3.822;4.113;;;
30.06.2024;02:00:00;859;12.317;3.855;4.138;;;
30.06.2024;02:15:00;771;12.167;3.857;4.147;;;
30.06.2024;02:30:00;485;11.734;3.604;4.076;;;
30.06.2024;02:45:00;507;11.714;3.555;4.075;;;
30.06.2024;03:00:00;551;11.722;3.505;4.017;;;
30.06.2024;03:15:00;441;11.850;3.748;4.049;;;
30.06.2024;03:30:00;353;11.741;3.778;4.076;;;
30.06.2024;03:45:00;287;11.744;3.739;4.034;;;
30.06.2024;04:00:00;375;11.755;3.733;4.043;;;
30.06.2024;04:15:00;309;11.469;3.446;3.962;;;
30.06.2024;04:30:00;265;11.492;3.532;4.050;;;
30.06.2024;04:45:00;177;11.359;3.444;3.940;;;
30.06.2024;05:00:00;133;11.548;3.560;3.853;;;
30.06.2024;05:15:00;0;11.694;3.561;3.852;;;
30.06.2024;05:30:00;0;11.855;3.677;3.973;;;
30.06.2024;05:45:00;0;11.910;3.589;3.886;;;
30.06.2024;06:00:00;0;11.879;3.457;3.841;;;
30.06.2024;06:15:00;0;11.834;3.426;3.941;;;
30.06.2024;06:30:00;0;11.967;3.520;4.027;;;
30.06.2024;06:45:00;0;12.118;3.571;4.017;;;
30.06.2024;07:00:00;0;12.257;3.598;3.874;;;
30.06.2024;07:15:00;0;12.148;3.614;3.894;;;
30.06.2024;07:30:00;0;12.207;3.774;4.055;;;
30.06.2024;07:45:00;0;11.984;3.589;3.882;;;
30.06.2024;08:00:00;0;11.811;3.396;3.926;;;
30.06.2024;08:15:00;9.272;11.880;3.232;3.833;;;
30.06.2024;08:30:00;9.578;11.941;3.277;3.796;;;
30.06.2024;08:45:00;9.403;11.883;3.393;3.847;;;
30.06.2024;09:00:00;9.622;12.117;3.450;3.891;;;
30.06.2024;09:15:00;9.556;11.943;3.434;3.981;;;
30.06.2024;09:30:00;9.556;11.854;3.261;3.973;;;
30.06.2024;09:45:00;9.643;11.942;3.312;4.095;;;
30.06.2024;10:00:00;10.036;12.336;3.339;4.073;;;
30.06.2024;10:15:00;9.818;12.136;3.216;3.924;;;
30.06.2024;10:30:00;9.578;12.032;3.382;4.074;;;
30.06.2024;10:45:00;9.665;12.206;3.451;4.080;;;
30.06.2024;11:00:00;9.709;12.069;3.386;4.106;;;
30.06.2024;11:15:00;11.301;11.822;3.195;4.150;;;
30.06.2024;11:30:00;11.672;11.987;3.379;4.235;;;
30.06.2024;11:45:00;11.388;11.811;2.791;3.857;;;
30.06.2024;12:00:00;11.323;11.782;2.799;4.251;;;
30.06.2024;12:15:00;11.236;11.736;2.857;4.221;;;
30.06.2024;12:30:00;11.258;11.860;3.061;4.220;;;
30.06.2024;12:45:00;11.911;12.470;3.659;4.279;;;
30.06.2024;13:00:00;11.650;12.227;3.557;4.250;;;
30.06.2024;13:15:00;11.454;11.978;3.203;4.127;;;
30.06.2024;13:30:00;11.890;12.226;3.425;4.277;;;
30.06.2024;13:45:00;11.563;11.952;3.067;4.062;;;
30.06.2024;14:00:00;11.367;11.783;3.021;4.141;;;
30.06.2024;14:15:00;11.127;11.739;3.249;4.276;;;
30.06.2024;14:30:00;11.214;11.588;3.243;4.250;;;
30.06.2024;14:45:00;10.800;11.255;2.711;4.049;;;
30.06.2024;15:00:00;11.170;11.702;3.263;4.226;;;
30.06.2024;15:15:00;11.040;11.669;3.309;4.251;;;
30.06.2024;15:30:00;11.476;12.067;3.403;4.105;;;
30.06.2024;15:45:00;11.476;11.895;3.496;4.399;;;
30.06.2024;16:00:00;11.672;12.010;3.481;4.358;;;
30.06.2024;16:15:00;11.824;12.144;3.348;4.061;;;
30.06.2024;16:30:00;11.890;12.331;3.862;4.363;;;
30.06.2024;16:45:00;11.672;12.243;3.934;4.327;;;
30.06.2024;17:00:00;11.388;11.998;3.719;4.125;;;
30.06.2024;17:15:00;9.600;11.976;3.725;4.036;;;
30.06.2024;17:30:00;9.752;12.138;3.637;4.105;;;
30.06.2024;17:45:00;9.949;12.278;3.610;3.987;;;
30.06.2024;18:00:00;9.665;12.201;3.683;4.188;;;
30.06.2024;18:15:00;8.136;12.311;3.716;4.132;;;
30.06.2024;18:30:00;8.289;12.762;4.107;4.265;;;
30.06.2024;18:45:00;8.158;12.755;3.972;4.052;;;
30.06.2024;19:00:00;8.224;12.795;4.209;4.167;;;
30.06.2024;19:15:00;7.918;12.486;4.024;4.050;;;
30.06.2024;19:30:00;7.983;12.550;4.042;4.034;;;
30.06.2024;19:45:00;7.939;12.528;4.040;4.038;;;
30.06.2024;20:00:00;6.955;12.515;4.226;4.195;;;
30.06.2024;20:15:00;0;12.309;3.925;4.179;;;
30.06.2024;20:30:00;0;11.559;3.717;4.123;;;
30.06.2024;20:45:00;0;11.336;3.411;4.018;;;
30.06.2024;21:00:00;0;11.731;3.589;4.179;;;
30.06.2024;21:15:00;0;11.525;3.444;3.996;;;
30.06.2024;21:30:00;0;11.884;3.628;3.967;;;
30.06.2024;21:45:00;0;11.968;3.595;3.930;;;
30.06.2024;22:00:00;0;12.193;3.684;4.041;;;
30.06.2024;22:15:00;0;11.878;3.546;4.099;;;
30.06.2024;22:30:00;0;11.821;3.489;4.040;;;
30.06.2024;22:45:00;0;11.918;3.395;3.941;;;
30.06.2024;23:00:00;0;11.946;3.394;3.934;;;
30.06.2024;23:15:00;0;12.161;3.664;3.999;;;
30.06.2024;23:30:00;0;12.096;3.611;3.919;;;
30.06.2024;23:45:00;0;12.147;3.605;3.907;;;
01.07.2024;00:00:00;0;11.986;3.408;3.842;;;
01.07.2024;00:15:00;0;12.291;3.648;3.833;;;
01.07.2024;00:30:00;0;12.332;3.737;3.855;;;
01.07.2024;00:45:00;0;12.049;3.580;3.658;;;
01.07.2024;01:00:00;0;12.316;3.782;3.665;;;
01.07.2024;01:15:00;0;12.666;3.999;3.878;;;
01.07.2024;01:30:00;0;12.368;3.817;3.697;;;
01.07.2024;01:45:00;0;12.326;3.826;3.709;;;
01.07.2024;02:00:00;0;12.412;3.702;3.748;;;
01.07.2024;02:15:00;0;12.226;3.622;3.725;;;
01.07.2024;02:30:00;0;12.181;3.557;3.658;;;
01.07.2024;02:45:00;0;12.554;3.866;3.779;;;
01.07.2024;03:00:00;0;12.545;3.947;3.820;;;
01.07.2024;03:15:00;0;12.444;3.815;3.687;;;
01.07.2024;03:30:00;0;12.532;3.939;3.810;;;
01.07.2024;03:45:00;0;12.578;3.801;3.731;;;
01.07.2024;04:00:00;0;12.452;3.712;3.810;;;
01.07.2024;04:15:00;0;12.529;3.720;3.815;;;
01.07.2024;04:30:00;0;12.595;3.682;3.753;;;
01.07.2024;04:45:00;0;12.873;3.987;3.853;;;
01.07.2024;05:00:00;0;13.078;4.082;3.944;;;
01.07.2024;05:15:00;0;13.156;4.041;3.900;;;
01.07.2024;05:30:00;0;13.287;4.196;4.066;;;
01.07.2024;05:45:00;0;13.249;4.041;4.116;;;
01.07.2024;06:00:00;0;13.579;3.994;4.080;;;
01.07.2024;06:15:00;0;14.776;4.469;4.435;;;
01.07.2024;06:30:00;0;15.092;4.894;4.741;;;
01.07.2024;06:45:00;0;15.065;5.054;4.937;;;
01.07.2024;07:00:00;0;15.398;5.276;5.192;;;
01.07.2024;07:15:00;0;15.685;5.243;5.404;;;
01.07.2024;07:30:00;0;15.786;5.188;5.355;;;
01.07.2024;07:45:00;0;15.985;5.232;6.104;;;
01.07.2024;08:00:00;0;16.650;5.591;7.063;;;
01.07.2024;08:15:00;0;16.908;5.638;7.754;;;
01.07.2024;08:30:00;793;16.925;5.761;8.307;;;
01.07.2024;08:45:00;771;17.006;5.826;8.735;;;
01.07.2024;09:00:00;793;17.035;5.811;9.097;;;
01.07.2024;09:15:00;969;17.251;6.111;9.402;;;
01.07.2024;09:30:00;1.474;17.880;6.625;9.609;;;
01.07.2024;09:45:00;1.430;17.891;6.494;9.544;;;
01.07.2024;10:00:00;1.979;18.203;6.392;9.523;;;
01.07.2024;10:15:00;2.045;18.213;6.541;9.482;;;
01.07.2024;10:30:00;2.221;18.453;6.777;9.626;;;
01.07.2024;10:45:00;2.177;18.406;6.772;9.726;;;
01.07.2024;11:00:00;2.155;18.541;6.970;9.666;;;
01.07.2024;11:15:00;2.484;18.953;7.290;9.815;;;
01.07.2024;11:30:00;2.484;18.848;7.244;9.785;;;
01.07.2024;11:45:00;2.682;18.930;7.186;9.734;;;
01.07.2024;12:00:00;2.353;18.866;7.191;9.734;;;
01.07.2024;12:15:00;2.572;18.825;7.036;9.530;;;
01.07.2024;12:30:00;2.441;18.743;7.040;9.227;;;
01.07.2024;12:45:00;2.287;18.749;7.171;8.967;;;
01.07.2024;13:00:00;1.540;18.045;6.683;8.609;;;
01.07.2024;13:15:00;1.716;18.183;6.619;8.232;;;
01.07.2024;13:30:00;2.045;18.668;6.954;7.979;;;
01.07.2024;13:45:00;2.265;18.527;6.834;7.817;;;
01.07.2024;14:00:00;1.782;17.989;6.440;7.519;;;
01.07.2024;14:15:00;1.760;18.061;6.534;7.477;;;
01.07.2024;14:30:00;1.957;18.020;6.477;7.574;;;
01.07.2024;14:45:00;1.826;17.946;6.759;7.803;;;
01.07.2024;15:00:00;2.001;18.188;6.873;7.937;;;
01.07.2024;15:15:00;1.979;18.200;6.847;7.954;;;
01.07.2024;15:30:00;1.870;18.087;6.783;7.975;;;
01.07.2024;15:45:00;1.584;17.748;6.648;7.952;;;
01.07.2024;16:00:00;1.628;17.643;6.474;7.940;;;
01.07.2024;16:15:00;1.386;17.320;6.328;7.762;;;
01.07.2024;16:30:00;947;16.995;6.184;7.492;;;
01.07.2024;16:45:00;111;16.254;5.475;7.158;;;
01.07.2024;17:00:00;1;16.283;5.425;6.927;;;
01.07.2024;17:15:00;221;16.407;5.681;6.796;;;
01.07.2024;17:30:00;133;16.209;5.547;6.672;;;
01.07.2024;17:45:00;0;15.728;5.120;6.377;;;
01.07.2024;18:00:00;0;15.131;4.691;6.039;;;
01.07.2024;18:15:00;0;15.216;4.862;5.847;;;
01.07.2024;18:30:00;0;15.439;5.158;5.601;;;
01.07.2024;18:45:00;0;15.483;5.207;5.369;;;
01.07.2024;19:00:00;0;15.145;5.068;5.123;;;
01.07.2024;19:15:00;0;14.642;4.770;4.817;;;
01.07.2024;19:30:00;0;14.447;4.737;4.931;;;
01.07.2024;19:45:00;0;14.171;4.516;4.690;;;
01.07.2024;20:00:00;0;13.911;4.370;4.545;;;
01.07.2024;20:15:00;0;13.394;4.018;4.481;;;
01.07.2024;20:30:00;0;12.888;3.648;4.236;;;
01.07.2024;20:45:00;0;13.099;3.863;4.239;;;
01.07.2024;21:00:00;0;13.044;3.878;4.209;;;
01.07.2024;21:15:00;0;12.938;3.863;4.173;;;
01.07.2024;21:30:00;0;12.637;3.586;4.042;;;
01.07.2024;21:45:00;0;12.732;3.692;4.237;;;
01.07.2024;22:00:00;0;12.474;3.582;4.126;;;
01.07.2024;22:15:00;0;12.254;3.505;4.047;;;
01.07.2024;22:30:00;0;12.138;3.486;4.031;;;
01.07.2024;22:45:00;0;12.235;3.554;4.091;;;
01.07.2024;23:00:00;0;12.242;3.696;4.217;;;
01.07.2024;23:15:00;0;12.093;3.562;3.878;;;
01.07.2024;23:30:00;0;12.120;3.575;3.883;;;
01.07.2024;23:45:00;0;12.176;3.595;3.890;;;
02.07.2024;00:00:00;0;12.009;3.390;3.867;;;
02.07.2024;00:15:00;0;12.236;3.650;3.834;;;
02.07.2024;00:30:00;0;12.162;3.763;3.882;;;
02.07.2024;00:45:00;0;12.107;3.740;3.855;;;
02.07.2024;01:00:00;0;12.143;3.851;3.772;;;
02.07.2024;01:15:00;0;11.942;3.805;3.696;;;
02.07.2024;01:30:00;0;11.978;3.901;3.793;;;
02.07.2024;01:45:00;0;12.135;3.891;3.823;;;
02.07.2024;02:00:00;0;11.962;3.612;3.724;;;
02.07.2024;02:15:00;0;11.695;3.624;3.742;;;
02.07.2024;02:30:00;0;11.734;3.642;3.718;;;
02.07.2024;02:45:00;0;12.063;3.907;3.793;;;
02.07.2024;03:00:00;0;12.091;3.779;3.660;;;
02.07.2024;03:15:00;0;12.160;3.973;3.857;;;
02.07.2024;03:30:00;0;11.914;3.703;3.782;;;
02.07.2024;03:45:00;0;11.932;3.655;3.765;;;
02.07.2024;04:00:00;0;12.197;3.712;3.815;;;
02.07.2024;04:15:00;0;12.110;3.672;3.718;;;
02.07.2024;04:30:00;0;12.379;3.932;3.808;;;
02.07.2024;04:45:00;0;12.620;3.986;3.856;;;
02.07.2024;05:00:00;0;12.638;3.957;3.828;;;
02.07.2024;05:15:00;0;12.734;3.854;3.884;;;
02.07.2024;05:30:00;0;12.697;3.897;3.995;;;
02.07.2024;05:45:00;0;13.083;4.017;4.121;;;
02.07.2024;06:00:00;0;13.414;4.108;4.207;;;
02.07.2024;06:15:00;0;14.663;4.526;4.441;;;
02.07.2024;06:30:00;0;14.779;4.840;4.734;;;
02.07.2024;06:45:00;0;15.099;5.073;4.991;;;
02.07.2024;07:00:00;0;15.173;4.933;5.055;;;
02.07.2024;07:15:00;0;15.550;5.325;5.398;;;
02.07.2024;07:30:00;0;15.675;5.342;5.437;;;
02.07.2024;07:45:00;0;15.756;5.430;6.206;;;
02.07.2024;08:00:00;0;15.880;5.329;6.961;;;
02.07.2024;08:15:00;0;15.985;5.398;7.665;;;
02.07.2024;08:30:00;0;16.495;5.739;8.239;;;
02.07.2024;08:45:00;0;16.772;5.868;8.786;;;
02.07.2024;09:00:00;0;16.725;5.972;9.286;;;
02.07.2024;09:15:00;0;16.767;5.964;9.416;;;
02.07.2024;09:30:00;0;16.952;6.088;9.522;;;
02.07.2024;09:45:00;0;17.555;6.376;9.692;;;
02.07.2024;10:00:00;0;17.907;6.382;9.524;;;
02.07.2024;10:15:00;0;18.536;6.984;9.622;;;
02.07.2024;10:30:00;0;18.453;6.968;9.739;;;
02.07.2024;10:45:00;0;18.174;6.794;9.608;;;
02.07.2024;11:00:00;0;17.992;6.761;9.633;;;
02.07.2024;11:15:00;1.430;17.891;6.599;9.686;;;
02.07.2024;11:30:00;1.672;18.160;6.686;9.701;;;
02.07.2024;11:45:00;1.935;18.426;7.105;9.801;;;
02.07.2024;12:00:00;2.199;18.631;7.166;9.726;;;
02.07.2024;12:15:00;2.177;18.421;7.124;9.591;;;
02.07.2024;12:30:00;2.155;18.251;6.976;9.279;;;
02.07.2024;12:45:00;2.023;18.235;6.940;8.994;;;
02.07.2024;13:00:00;1.892;18.163;6.810;8.641;;;
02.07.2024;13:15:00;1.738;18.094;6.806;8.230;;;
02.07.2024;13:30:00;1.935;18.336;7.064;7.960;;;
02.07.2024;13:45:00;2.133;18.562;7.139;7.812;;;
02.07.2024;14:00:00;1.957;18.387;7.089;7.599;;;
02.07.2024;14:15:00;1.650;17.930;6.777;7.468;;;
02.07.2024;14:30:00;1.628;17.754;6.686;7.543;;;
02.07.2024;14:45:00;1.496;17.496;6.536;7.668;;;
02.07.2024;15:00:00;1.210;17.443;6.523;7.825;;;
02.07.2024;15:15:00;0;17.152;6.331;7.774;;;
02.07.2024;15:30:00;0;17.048;6.284;7.731;;;
02.07.2024;15:45:00;0;17.212;6.415;7.814;;;
02.07.2024;16:00:00;0;16.754;5.999;7.696;;;
02.07.2024;16:15:00;0;16.445;5.903;7.484;;;
02.07.2024;16:30:00;0;16.391;5.816;7.311;;;
02.07.2024;16:45:00;0;16.455;5.689;7.170;;;
02.07.2024;17:00:00;0;16.298;5.633;6.982;;;
02.07.2024;17:15:00;0;16.199;5.627;6.810;;;
02.07.2024;17:30:00;0;15.865;5.506;6.598;;;
02.07.2024;17:45:00;0;15.758;5.581;6.402;;;
02.07.2024;18:00:00;0;15.648;5.492;6.112;;;
02.07.2024;18:15:00;0;15.133;5.146;5.797;;;
02.07.2024;18:30:00;0;15.022;5.137;5.531;;;
02.07.2024;18:45:00;0;14.819;5.044;5.292;;;
02.07.2024;19:00:00;0;14.521;4.810;4.936;;;
02.07.2024;19:15:00;0;13.714;4.041;4.662;;;
02.07.2024;19:30:00;0;13.806;4.018;4.620;;;
02.07.2024;19:45:00;0;13.611;4.035;4.605;;;
02.07.2024;20:00:00;0;13.366;3.842;4.409;;;
02.07.2024;20:15:00;0;13.038;3.723;4.310;;;
02.07.2024;20:30:00;0;12.754;3.579;4.145;;;
02.07.2024;20:45:00;0;12.857;3.733;4.109;;;
02.07.2024;21:00:00;0;12.738;3.652;3.991;;;
02.07.2024;21:15:00;0;12.585;3.646;3.990;;;
02.07.2024;21:30:00;0;12.816;3.695;4.026;;;
02.07.2024;21:45:00;0;12.618;3.649;3.993;;;
02.07.2024;22:00:00;0;12.535;3.636;4.056;;;
02.07.2024;22:15:00;0;12.594;3.842;4.057;;;
02.07.2024;22:30:00;0;12.635;3.864;4.008;;;
02.07.2024;22:45:00;0;12.260;3.774;3.920;;;
02.07.2024;23:00:00;0;12.248;3.682;3.820;;;
02.07.2024;23:15:00;0;12.117;3.759;3.904;;;
02.07.2024;23:30:00;0;12.099;3.711;3.836;;;
02.07.2024;23:45:00;0;12.113;3.730;3.654;;;
03.07.2024;00:00:00;0;12.212;3.815;3.729;;;
03.07.2024;00:15:00;0;12.241;3.832;3.739;;;
03.07.2024;00:30:00;0;12.124;3.787;3.687;;;
03.07.2024;00:45:00;0;12.044;3.794;3.696;;;
03.07.2024;01:00:00;0;11.989;3.787;3.703;;;
03.07.2024;01:15:00;0;11.869;3.603;3.722;;;
03.07.2024;01:30:00;0;11.788;3.616;3.738;;;
03.07.2024;01:45:00;0;11.841;3.584;3.702;;;
03.07.2024;02:00:00;0;12.048;3.815;3.757;;;
03.07.2024;02:15:00;0;12.031;3.819;3.714;;;
03.07.2024;02:30:00;0;12.042;3.789;3.683;;;
03.07.2024;02:45:00;0;11.988;3.823;3.716;;;
03.07.2024;03:00:00;0;11.974;3.793;3.687;;;
03.07.2024;03:15:00;0;12.131;3.848;3.739;;;
03.07.2024;03:30:00;0;12.244;3.874;3.763;;;
03.07.2024;03:45:00;0;12.075;3.885;3.779;;;
03.07.2024;04:00:00;0;12.211;3.850;3.742;;;
03.07.2024;04:15:00;0;12.178;3.727;3.615;;;
03.07.2024;04:30:00;0;12.215;3.621;3.684;;;
03.07.2024;04:45:00;0;12.134;3.542;3.643;;;
03.07.2024;05:00:00;0;12.199;3.649;3.752;;;
03.07.2024;05:15:00;0;12.616;3.882;3.881;;;
03.07.2024;05:30:00;0;12.816;4.003;3.881;;;
03.07.2024;05:45:00;0;13.033;4.100;3.991;;;
03.07.2024;06:00:00;0;13.257;4.123;4.010;;;
03.07.2024;06:15:00;0;13.875;4.196;4.385;;;
03.07.2024;06:30:00;0;14.133;4.180;4.468;;;
03.07.2024;06:45:00;0;14.562;4.515;4.809;;;
03.07.2024;07:00:00;0;14.770;4.612;4.930;;;
03.07.2024;07:15:00;0;14.983;4.595;5.140;;;
03.07.2024;07:30:00;0;15.023;4.776;5.314;;;
03.07.2024;07:45:00;0;15.323;4.845;6.141;;;
03.07.2024;08:00:00;0;15.382;4.960;6.959;;;
03.07.2024;08:15:00;0;15.272;4.955;7.663;;;
03.07.2024;08:30:00;0;15.755;5.107;8.290;;;
03.07.2024;08:45:00;0;16.047;5.253;8.745;;;
03.07.2024;09:00:00;0;16.345;5.422;9.201;;;
03.07.2024;09:15:00;0;16.491;5.680;9.438;;;
03.07.2024;09:30:00;0;16.639;5.933;9.669;;;
03.07.2024;09:45:00;0;16.440;5.720;9.606;;;
03.07.2024;10:00:00;0;16.954;6.223;9.603;;;
03.07.2024;10:15:00;0;17.586;6.514;9.505;;;
03.07.2024;10:30:00;0;17.483;6.491;9.498;;;
03.07.2024;10:45:00;0;17.613;6.779;9.587;;;
03.07.2024;11:00:00;0;17.347;6.492;9.618;;;
03.07.2024;11:15:00;0;17.486;6.357;9.505;;;
03.07.2024;11:30:00;0;17.594;6.494;9.577;;;
03.07.2024;11:45:00;0;17.537;6.462;9.574;;;
03.07.2024;12:00:00;0;17.963;6.758;9.511;;;
03.07.2024;12:15:00;0;17.572;6.521;9.290;;;
03.07.2024;12:30:00;0;18.120;6.951;9.199;;;
03.07.2024;12:45:00;0;18.015;6.847;8.849;;;
03.07.2024;13:00:00;0;17.437;6.557;8.434;;;
03.07.2024;13:15:00;0;17.226;6.302;8.072;;;
03.07.2024;13:30:00;0;17.355;6.475;7.772;;;
03.07.2024;13:45:00;0;17.437;6.525;7.635;;;
03.07.2024;14:00:00;0;17.415;6.434;7.399;;;
03.07.2024;14:15:00;0;17.104;6.371;7.297;;;
03.07.2024;14:30:00;0;16.610;6.061;7.312;;;
03.07.2024;14:45:00;0;16.785;6.284;7.480;;;
03.07.2024;15:00:00;0;16.417;6.067;7.492;;;
03.07.2024;15:15:00;0;16.553;6.237;7.656;;;
03.07.2024;15:30:00;0;16.567;6.238;7.711;;;
03.07.2024;15:45:00;0;16.089;5.914;7.602;;;
03.07.2024;16:00:00;0;16.135;5.898;7.530;;;
03.07.2024;16:15:00;0;15.796;5.650;7.346;;;
03.07.2024;16:30:00;0;15.489;5.413;7.196;;;
03.07.2024;16:45:00;0;15.287;5.298;6.928;;;
03.07.2024;17:00:00;0;15.243;5.043;6.679;;;
03.07.2024;17:15:00;0;14.800;4.880;6.481;;;
03.07.2024;17:30:00;0;14.849;4.998;6.395;;;
03.07.2024;17:45:00;0;14.694;5.032;6.188;;;
03.07.2024;18:00:00;0;14.496;4.893;5.939;;;
03.07.2024;18:15:00;0;13.733;4.186;5.666;;;
03.07.2024;18:30:00;0;13.709;4.109;5.472;;;
03.07.2024;18:45:00;0;13.981;4.217;5.107;;;
03.07.2024;19:00:00;0;13.869;4.187;4.797;;;
03.07.2024;19:15:00;0;13.395;3.871;4.683;;;
03.07.2024;19:30:00;0;13.224;3.839;4.534;;;
